order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD392900,ID2242869370,2019-11-19,Bakers,"[('Universe Note', 2), ('Toshika 750', 2)]",15540.0,109.86,-37.81220089999999,145.01597019999997,10,14095.86,Spring,True,1.8403,"love my lumia 822 from verizon what a great experience. love this phone. really fast, great display and feels great in my hand. i enjoy the window os. msft did a great job with the social connectivity and ease of use.",True
ORD271896,ID0576840457,2019-12-08,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",20985.0,61.14,-37.8197764,144.98094880000005,10,18947.64,Summer,False,1.0109,it is difficult to understand the instructions. i am still working on it.,False
ORD208881,ID0358732434,2019-06-24,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('pearTV', 2), ('Lucent 330S', 2)]",19755.0,67.53,-37.81869810000001,144.98401930000003,5,18834.78,Winter,False,1.2723,five stars awesome item,True
ORD429642,ID0580159138,2019-12-09,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('iStream', 1)]",12090.0,87.6,-37.800655,144.937548,25,9155.1,Summer,True,1.5783,one star don't buy it.......it not work ur money tho,False
ORD499526,ID0775945826,2019-06-08,Thompson,"[('Toshika 750', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",9200.0,79.07,-37.8065069,144.96149430000003,0,9279.07,Winter,True,1.4425,very easy to use works really good i accidentally bought the ... very easy to use works really good i accidentally bought the wrong phone but i won't send it back i like this little back up phone,True
ORD337081,ID2481930364,2019-04-17,Bakers,"[('iAssist Line', 1), ('Universe Note', 2), ('Thunder line', 1)]",11305.0,66.99,-37.80551060000001,144.9986564,15,9676.24,Autumn,False,0.5831,"fantastic product, absolutely love it!",True
ORD244570,ID2187986713,2019-07-09,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('iStream', 1)]",3235.0,51.05,-37.8115651,144.9720377,5,3124.3,Winter,False,0.8116,buy new! returned it? 200.00 for a broken used phone is not cool?,False
ORD408003,ID0387152925,2019-09-02,Thompson,"[('Universe Note', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",18300.0,100.62,-37.80622,144.9448585,10,16570.62,Spring,True,0.7442,good phone for the price. good phone for the price.,True
ORD013157,ID2296608743,2019-10-24,Bakers,"[('Universe Note', 2), ('Toshika 750', 1), ('Thunder line', 1)]",13400.0,81.1,-37.822614,145.0000425,25,10131.1,Spring,False,1.4669,five stars this was for my husband... he really likes it.,True
ORD334283,ID0207085815,2019-03-28,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",14275.0,54.75,-37.8103519,145.01521019999996,5,13616.0,Autumn,False,1.7574,dont recomend buying ones that say no warranty. beware of these that say no warranty. mine arrived with the plastic all wrinkled and missing the headphones. normally i would care about not having headphones as i never use them but the screen was not responsive at all. i returned it.,False
ORD165890,ID6167344516,2019-06-17,Nickolson,"[('Alcon 10', 1), ('Universe Note', 2), ('Candle Inferno', 2), ('Olivia x460', 1)]",17935.0,77.17,-37.8107465,144.9673176,25,13528.42,Winter,True,0.8955,"five stars. great camera, expandable memory and long battery life. good reliable android phone and it has an extra slot for up to an extra 128gb. rugged, 21mp camera and charge can last up to 48 hours with moderate use. crystal clear screen. this is a great phone.",True
ORD020725,ID0033085576,2019-11-08,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('Lucent 330S', 2), ('iStream', 1)]",8285.0,101.44,-37.8111049,144.95678590000003,15,7143.69,Spring,True,0.8722,"happy to have a decent phone and not have to give up a kidney for it. refurbished, screen pretty scratched up, battery seems like it needs to be replaced, but otherwise a good phone.",True
ORD016648,ID0387153020,2019-04-01,Thompson,"[('iStream', 1), ('iAssist Line', 1)]",2375.0,78.93,-37.8061125,144.9430057,10,2216.43,Autumn,True,0.8131,olivia has always amazed us over the past couple of years and i ... olivia has always amazed us over the past couple of years and i recently own a s7 edge and decided to order a s7 for someone. would definitely recommend,True
ORD089223,ID4315295100,2019-10-17,Bakers,"[('Universe Note', 2), ('Toshika 750', 2), ('pearTV', 1)]",21850.0,60.6,-37.81732810000001,144.990782,15,18633.1,Spring,False,0.9051,one star it freezes up shuts off on me,False
ORD287165,ID6167285773,2019-01-21,Nickolson,"[('iAssist Line', 2), ('Candle Inferno', 2)]",5310.0,58.31,-37.8101926,144.96138290000005,5,5102.81,Summer,False,1.1793,one star phone was deemed fraudulent by verizon so stay the away from this phone.,False
ORD386704,ID1327098174,2019-06-26,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('Toshika 750', 1)]",15580.0,64.29,-37.8139832,144.9645678,5,14865.29,Winter,True,0.675,thought it was pretty cool new to streaming thing seemed easy to use,True
ORD084911,ID0305106878,2019-03-26,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655.0,77.23,-37.80879820000001,144.9445234,5,2599.48,Autumn,True,0.486,i love the color and its a great phone love this phone. the camera is great and it's the best phone i've had..,True
ORD087964,ID0319157916,2019-07-09,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('iAssist Line', 2), ('Universe Note', 1)]",9560.0,52.52,-37.806543,144.9681656,0,9612.52,Winter,False,1.3471,"not happy worked fine for the first week then started to have problems batter goes from 100% to 0 ,turns on an off and stays off for days even at 100% batter life",False
ORD026626,ID0247018762,2019-08-20,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640.0,64.66,-37.8108611,144.9688291,10,4240.66,Winter,True,0.8633,few signs of use. product top. excelent condition.,True
ORD039182,ID3114182131,2019-03-02,Nickolson,"[('pearTV', 1), ('Toshika 750', 2)]",14950.0,65.45,-37.8110334,144.9635955,15,12772.95,Autumn,True,0.9914,the battery is having more and more trouble holding a charge. i bought the inferno in july and am now having to charge it every day in order to use it. i am not impressed and would not repurchase it.,False
ORD219845,ID0709951980,2019-01-18,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740.0,75.37,-37.8125138,144.936229,10,6141.37,Summer,False,0.9535,lucent e plus (4th generation) phone works great and has a really long battery life. no bloatware which is a huge plus. never had an android with battery life like this one before.,True
ORD259373,ID3106292224,2019-10-19,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('Universe Note', 2), ('Olivia x460', 2)]",9930.0,105.54,-37.80666220000001,144.9320495,0,10035.54,Spring,True,1.4791,five stars great phone!!,True
ORD077799,ID0370750444,2019-02-18,Bakers,"[('Alcon 10', 1), ('iStream', 1)]",9100.0,75.39,-37.81658779999999,144.98765869999997,0,9175.39,Summer,False,0.991,great product everything i expected,True
ORD446517,ID2207974405,2019-11-02,Thompson,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910.0,103.54,-37.8028766,144.9482103,10,5422.54,Spring,True,1.0951,"wish verizon had the latest android updates great phone, wish verizon had the latest android updates that at&t does. my at&t s5 is two operating sysems ahead of a new verizon s5.",True
ORD185016,ID0767668329,2019-10-28,Nickolson,"[('iStream', 1), ('pearTV', 2)]",12770.0,80.31,-37.8071864,144.9689935,5,12211.81,Spring,False,1.2709,works on metropcs phone works goods with metro pcs. really nice phone nothing to envy from olivia flagship phones. well recommended!,True
ORD039748,ID1879206769,2019-06-08,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('pearTV', 2), ('Toshika 750', 2)]",22640.0,67.69,-37.80055150000001,144.9608591,15,19311.69,Winter,True,1.8143,"the whole ai question and answer dynamic is cool, but the speakers are weak. the bass is non existent and the treble is harsh.",False
ORD020766,ID5001030280,2019-08-12,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('iStream', 1)]",5735.0,75.8,-37.8115349,144.95209680000005,5,5524.05,Winter,True,0.46,great phone... great price. dropped old one on concrete in garage... would've survived if i hadn't backed over it. this one works great and was at a great price.,True
ORD035156,ID2318307720,2019-05-15,Nickolson,"[('Lucent 330S', 2), ('iStream', 2)]",2760.0,52.47,-37.8108065,144.9756299,10,2536.47,Autumn,False,1.0186,don't buy it. you will be ripped off. the 48mp camera was replaced with a12mp camera. thieves.,False
ORD425372,ID0581772949,2019-07-03,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330.0,74.82,-37.8094123,144.9430572,15,6305.32,Winter,True,0.5062,"beautiful screen i hesitated switching to a larger phone, but i've been so happy with this universe note 9. the pen is especially nice, especially for taking impromptu notes. the screen is beautiful.",True
ORD162432,ID6167417967,2019-01-10,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1)]",13400.0,91.68,-37.8122719,144.9695152,10,12151.68,Summer,True,0.7039,four stars all good,True
ORD291004,ID0266262714,2019-11-13,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Universe Note', 1)]",22210.0,82.04,-37.821032,144.98419230000005,10,20071.04,Spring,False,1.3157,"i'm loving the tablet so far. i really like the digico underground, and the inferno os just updated, so it has iassist on it now. :)",True
ORD420283,ID0247018102,2019-06-30,Nickolson,"[('Lucent 330S', 2), ('pearTV', 2)]",15080.0,64.94,-37.8107093,144.9690067,10,13636.94,Winter,False,0.8791,awsome i love this brand soon time to update my smartphone,True
ORD158258,ID3161948956,2019-09-27,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('pearTV', 1)]",6890.0,63.76,-37.8088924,144.9566061,0,6953.76,Spring,False,0.9384,"one star not really a good phone, advise you not to buy it",False
ORD369854,ID0702451772,2019-10-17,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('iStream', 2)]",10905.0,102.06,-37.8046406,144.94417130000005,5,10461.81,Spring,True,0.9298,"overall it's a good phone. it's a little hard to figure out apps or where to go. i love the battery life, good quality pictures.",True
ORD481824,ID0560997175,2019-07-01,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Alcon 10', 2)]",25435.0,67.0,-37.811866,144.9368934,5,24230.25,Winter,False,0.8994,purchased this for myself and am just beginning to learn all that it can do.  so far am very pleased and amazed at the different actions it can perform.  am enjoying it and looking forward to learning more about other options it provides.,True
ORD133330,ID3676171107,2019-08-11,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('iStream', 1)]",5700.0,72.18,-37.8191693,145.01536090000005,0,5772.18,Winter,False,2.0436,excellent for the price. this is a really nice phone for the money. toshika is almost always spot-on with their products. it's not the latest and greatest processor or camera but my wife loves the size and features.,True
ORD279419,ID0591434042,2019-07-28,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685.0,57.0,-37.8175358,144.9683719,0,3742.0,Winter,True,0.157,"not a verizon phone instead of the verizon phone, i received the at&t gsm model.",False
ORD461513,ID2189145394,2019-08-20,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('iStream', 1), ('pearTV', 2)]",23870.0,77.43,-37.8176866,144.9590709,15,20366.93,Winter,False,0.9271,four stars it is good and cheap.,True
ORD236345,ID1463547112,2019-09-28,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",11040.0,103.15,-37.8184561,145.005315,5,10591.15,Spring,True,1.2935,this phone is a boss who needs a flagship phone..ha ha. who uses everything on those phones anyways? not 80% of the users. this phone is a boss. superstar billy graham gives it 2 thumbs up.,True
ORD134259,ID2314545797,2019-02-08,Bakers,"[('iStream', 1), ('iAssist Line', 1)]",2375.0,58.01,-37.8047344,144.9882562,0,2433.01,Summer,True,0.8482,one star the phone quit working within 24 hours of receiving it,False
ORD130654,ID4716795757,2019-01-20,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('pearTV', 2)]",17530.0,94.45,-37.8187501,144.9532499,10,15871.45,Summer,True,0.8678,i like it but... should have a 3.5 audio jack rather than adapter. the international plug for power transformer was unexpected.,True
ORD045208,ID0838386042,2019-06-27,Thompson,"[('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 1)]",17500.0,77.06,-37.802826,144.9479941,5,16702.06,Winter,True,1.0992,"great phone-xp did it again i love this phone, setup was easy, and the screen and build are great. i had an earlier xp 6, and the xp 6.2 was a great improvement. xp keeps their phones patched and updated too. i am totally satisfied with this phone.",True
ORD080081,ID0767652542,2019-01-15,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1)]",7170.0,96.57,-37.8081355,144.9731431,10,6549.57,Summer,True,1.2051,"everything is perfect, got uk point charger instead of usa. the phone is coming in pack condition. it’s a perfect as shown in description. but it’s come with the uk charger instead of usa. quality is goo.",True
ORD446865,ID4234925771,2019-03-31,Nickolson,"[('iStream', 1), ('Alcon 10', 2)]",18050.0,66.83,-37.8048342,144.96692009999995,0,18116.83,Autumn,True,1.5492,"five stars excellent phone, very good price and quality. four good",True
ORD058835,ID0594172655,2019-05-07,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1)]",2880.0,62.85,-37.8159612,144.96543269999995,25,2222.85,Autumn,True,0.466,phone will not charge the phone will not charge,False
ORD413959,ID0370750708,2019-02-01,Bakers,"[('Lucent 330S', 1), ('Universe Note', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",17940.0,73.2,-37.8132289,144.9883151,5,17116.2,Summer,True,0.7068,excellent i love it ! thank you needed a brand new phone added a sim card to it ❤️,True
ORD489668,ID1449266782,2019-04-23,Bakers,"[('Universe Note', 2), ('iAssist Line', 2), ('Thunder line', 2)]",15710.0,79.8,-37.8163074,144.9851272,5,15004.3,Autumn,True,1.1328,five stars amazing,True
ORD361138,ID3085953512,2019-08-02,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Universe Note', 2)]",10210.0,55.91,-37.8234159,144.9879671,10,9244.91,Winter,False,1.6229,"phone was not unlocked the phone was not unlocked, however it did arrive early. the ad stated that it was for at&t but it was not.",False
ORD345222,ID1224869075,2019-10-11,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675.0,73.74,-37.8127591,144.9413676,0,4748.74,Spring,False,0.5015,"best phone ever best phone ever, i know it's older and harder to find but still the best. so rugged, and good reception",True
ORD255434,ID0616938662,2019-04-10,Nickolson,"[('Lucent 330S', 2), ('iStream', 1), ('Universe Note', 2), ('iAssist Line', 2)]",13960.0,63.82,-37.8186204,144.961466,15,11929.82,Autumn,False,0.7102,good product good product,True
ORD101749,ID0250774442,2019-09-27,Bakers,"[('iStream', 2), ('Alcon 10', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",27270.0,80.51,-37.816741,145.0088132,15,23260.01,Spring,False,1.4108,looking for good phone order this ome great phone was in perfect condition and was on time will order agian soon,True
ORD417262,ID0299029572,2019-09-04,Bakers,"[('pearTV', 2), ('iAssist Line', 2), ('Thunder line', 1)]",2760.0,107.79,-37.8011642,145.00912319999995,0,2867.79,Spring,True,1.5682,"good phone i like my new phone. it just what i was looking for. the good pictures, videos",True
ORD298824,ID3215102054,2019-11-30,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760.0,72.91,-37.8122158,144.9516685,5,17894.91,Spring,True,0.4077,gaxaly phone this phone is a great phone it has so many features that i am still learning about and using everyday.,True
ORD417684,ID1833110275,2019-02-04,Nickolson,"[('iStream', 1), ('Thunder line', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",23270.0,59.35,-37.819498,144.960084,25,17511.85,Summer,False,0.8385,not worth it. the price different was probably around $50 for a new s9+. i really regret trying to cheapen out for a refurbished. the phone came full of scratches and was not unlocked. it is not like new. don't risk it.,False
ORD009586,ID2181275340,2019-09-20,Nickolson,"[('Universe Note', 1), ('pearTV', 2), ('Toshika 750', 2), ('Thunder line', 1)]",9760.0,103.34,-37.80882310000001,144.9662083,10,8887.34,Spring,True,1.1268,buy it... wow.. i'm so happy wit my phone it came sooner than i expected no scratches or chips works great..........,True
ORD016558,ID2314545804,2019-08-23,Bakers,"[('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 1)]",11895.0,77.49,-37.8050671,144.9881677,25,8998.74,Winter,True,0.8289,a good buy glad i purchased it. very pleased with purchase . activatetion is super easy to switch over device with sprint online when your already a customer. s7 is a really good device.,True
ORD338547,ID5172636087,2019-04-13,Bakers,"[('pearTV', 1), ('Thunder line', 1), ('Olivia x460', 1)]",9715.0,75.67,-37.8109193,144.99705419999995,25,7361.92,Autumn,True,0.1904,still learning everything she can do.  good for a room.  volume is pretty good without an additional speaker,True
ORD201959,ID6167441024,2019-04-15,Thompson,"[('Olivia x460', 1), ('iStream', 2), ('Universe Note', 2)]",14145.0,68.38,-37.809163,144.9608504,15,12091.63,Autumn,False,1.2734,five stars nice phone right size for the many things i have to do on hand,True
ORD283029,ID0477079438,2019-11-07,Nickolson,"[('iAssist Line', 1), ('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 2)]",14215.0,106.76,-37.807436,144.97463080000003,0,14321.76,Spring,True,1.3201,works great with cricket! really like the screen size and weigh of this phone. i am not tech savvy but this phone was a quick learn and setup. still working on retrieving my photos from my old phone. may have to go to cricket for some help with that. i am olivia loyal as it rarely disappoints.,True
ORD473775,ID3158860633,2019-10-06,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",5115.0,102.62,-37.8138875,144.95534650000005,5,4961.87,Spring,True,0.7404,good good,True
ORD345052,ID2263404686,2019-01-23,Nickolson,"[('Universe Note', 1), ('Thunder line', 2), ('iAssist Line', 2)]",12260.0,102.56,-37.832478,144.9717312,25,9297.56,Summer,True,1.5573,great buy .... universe s4 for free. a deal that can not pass. i was not able to activate the phone using digico instructions neither the sprint online service. i ended going to an store. love my cellphone,True
ORD377400,ID0844489347,2019-12-09,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",15945.0,56.12,-37.8207969,144.94801669999995,25,12014.87,Summer,False,0.9081,scratches on the screen. just arrived with scratches on the screen. going back.,False
ORD006783,ID2810324705,2019-04-20,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",8520.0,53.24,-37.8069292,144.97494550000005,25,6443.24,Autumn,False,1.3825,"i hate it! i hate it!! it kept dropping calls. a loud siren sound. when i took it to verizon, they told me it was the product. i bought a different phone and have had no problems since.",False
ORD289701,ID1545387676,2019-05-06,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1)]",5180.0,67.61,-37.8009685,144.9567085,15,4470.61,Autumn,False,1.5545,very easy to set up and very easy to use,True
ORD480700,ID0387152981,2019-06-13,Thompson,"[('Lucent 330S', 1), ('pearTV', 1), ('Olivia x460', 2)]",9990.0,66.04,-37.80557570000001,144.94400280000005,15,8557.54,Winter,False,0.8348,good phone it's a good phone for a great price. it does everything that i need a phone to do. i needed this phone because i needed a phone with dual simm cards for foreign travel.,True
ORD420006,ID0452352495,2019-07-16,Thompson,"[('Toshika 750', 2), ('Universe Note', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",21215.0,80.73,-37.825543,144.94762969999996,15,18113.48,Winter,True,1.4335,no manual in english i am not at all tech savy so a lot of the features are greek to me. also the manual is in spanish so it makes it impossible to learn how to use it except by trial and error. what little i have learned is okay. i like this phone but i wish i had a manual in english.,True
ORD213286,ID3967630101,2019-12-05,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 2), ('Toshika 750', 1)]",9630.0,73.1,-37.8187556,144.95290459999995,15,8258.6,Summer,False,0.8496,five stars excellent phone...,True
ORD056550,ID0443288643,2019-03-18,Bakers,"[('Candle Inferno', 1), ('Universe Note', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",13010.0,83.56,-37.821464,145.00480980000003,5,12443.06,Autumn,True,1.5294,heck of a phone! best phone i've ever had! truly stable. i've been late catching up on phones but compatibility is important to me via windows and this phone has it. simply impressed and i do recommend.,True
ORD266516,ID4721155495,2019-03-27,Thompson,"[('Lucent 330S', 1), ('pearTV', 2), ('Candle Inferno', 2), ('Olivia x460', 1)]",15935.0,51.63,-37.8061689,144.941645,5,15189.88,Autumn,False,0.867,no warranty no warranty. be careful,False
ORD016055,ID0441588030,2019-07-29,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",12130.0,61.91,-37.811849,144.9382358,0,12191.91,Winter,True,0.7822,one star the phone had a cracked back,False
ORD423661,ID0591431033,2019-09-28,Nickolson,"[('Olivia x460', 2), ('iStream', 1)]",2600.0,94.88,-37.8178838,144.9678476,10,2434.88,Spring,True,0.1694,best selfie camera i've been using it for 3 months. this phone is best for selfie pictures.,True
ORD299602,ID0576875476,2019-06-03,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675.0,78.84,-37.8194685,144.97912730000004,0,4753.84,Winter,False,0.8477,"works great i just got to get use to it works ... works great i just got to get use to it works great watching movies and playing games on it i have to get use to text and clinking over while on the phone,still learning the battery last all day which is great",True
ORD121589,ID5668009767,2019-07-31,Bakers,"[('Alcon 10', 2), ('Universe Note', 2)]",24800.0,81.86,-37.7993409,145.0019329,15,21161.86,Winter,True,1.3245,great lte wifi device! excellent device! great price for a 4g lte device. great packaging and it came with a gift (usb car adapter). thank you!,True
ORD229250,ID0035285670,2019-02-12,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 2), ('Universe Note', 1)]",15290.0,77.95,-37.8009706,144.949928,25,11545.45,Summer,False,1.3267,happy cell very happy with the product.,True
ORD398766,ID0844418936,2019-08-18,Thompson,"[('Thunder line', 2), ('Toshika 750', 1), ('Universe Note', 1), ('Alcon 10', 2)]",30030.0,65.72,-37.8197232,144.9468102,5,28594.22,Winter,False,0.7843,great phone love love love this phone it is everything i was looking for. the camera is practically in hd. if i was given the option to purchase again i will,True
ORD329235,ID0638050574,2019-03-06,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",15730.0,78.08,-37.8183904,144.9662769,5,15021.58,Autumn,True,0.2888,wonderful love this phone. so fast and great value,True
ORD419595,ID1449266815,2019-01-31,Bakers,"[('Toshika 750', 2), ('Universe Note', 1), ('iStream', 2)]",12390.0,75.5,-37.8165934,144.983953,0,12465.5,Summer,True,1.2342,great battery life excellent pictures and battery life.,True
ORD008428,ID2705194660,2019-04-29,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Candle Inferno', 1)]",13830.0,77.16,-37.82100620000001,144.9697007,0,13907.16,Autumn,True,0.2687,awesome best phone ever except for the speaker is a little cheesy other than that awesome and has decent amount of battery life,True
ORD431672,ID0255061161,2019-12-12,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('Universe Note', 2), ('Alcon 10', 2)]",27175.0,97.16,-37.8085456,144.9712456,10,24554.66,Summer,True,1.1286,best for the money best phone for your money,True
ORD130550,ID1492175302,2019-06-21,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455.0,68.42,-37.8025573,144.9636735,0,3523.42,Winter,False,1.8441,phone works great phone looks and works just like new,True
ORD096441,ID4421481867,2019-11-08,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('Alcon 10', 1)]",19620.0,107.62,-37.8045868,144.97202180000005,5,18746.62,Spring,True,1.5744,"easy to set up, can control kasa smart plugs no problem.  even the kids have figured stuff out that i would not have asked iassist, like telling jokes and singing. the iassist app controls my custom spark plug and my cloud cam.",True
ORD373672,ID6197211471,2019-02-28,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2), ('Universe Note', 2)]",27250.0,97.23,-37.81304650000001,144.9335818,5,25984.73,Summer,True,1.1868,"may need to order extra battery bought this phone for my dad, a new smart phone user. we had to get him a new battery after only a week. other than that it was in good condition and good for new users.",True
ORD031998,ID4520380535,2019-09-21,Thompson,"[('pearTV', 2), ('Alcon 10', 1)]",21570.0,77.48,-37.815605100000006,144.9581835,15,18411.98,Spring,True,1.0305,fast durable phone. got this as a gift for my brother. he says it runs so smooth and he hasn't had a single problem with it.,True
ORD154089,ID0370469698,2019-01-31,Bakers,"[('Olivia x460', 2), ('Universe Note', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",15895.0,85.62,-37.8185381,145.01601440000005,15,13596.37,Summer,False,2.0602,five stars love the big screen and easy to use.,True
ORD159665,ID0560992945,2019-06-18,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('pearTV', 2), ('Olivia x460', 1)]",32975.0,67.24,-37.8223545,144.94779269999995,10,29744.74,Winter,False,1.0784,five stars received with excellent condition.,True
ORD056451,ID6202470181,2019-08-18,Nickolson,"[('Thunder line', 1), ('iStream', 2), ('Candle Inferno', 2)]",3340.0,79.35,-37.8230039,144.97935680000003,10,3085.35,Winter,True,0.9921,"so good buy! i got a black berry charger with it, but it works. so good buy !!",True
ORD171844,ID3146808081,2019-09-19,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('iStream', 1)]",7910.0,77.21,-37.81250470000001,144.9884447,15,6800.71,Spring,False,0.659,i receive exactly what i was looking for. it was fully unlocked as advertised. it wasn’t compatible with the service i was using but planned on switching providers anyways. so i was totally satisfied. had no scratches or dents and it shipped fast. i most definitely will be a repeat customer.,True
ORD445013,ID0144720265,2019-04-08,Nickolson,"[('pearTV', 1), ('Toshika 750', 1), ('iStream', 2), ('Candle Inferno', 2)]",11790.0,65.88,-37.8201679,144.95656680000005,0,11855.88,Autumn,False,1.1551,five stars i love it,True
ORD254646,ID0443299470,2019-01-08,Bakers,"[('Olivia x460', 2), ('Thunder line', 1)]",4630.0,70.34,-37.8116894,145.00094119999997,25,3542.84,Summer,False,0.5363,five stars the screen has good color and the icons are easy to navigate thru,True
ORD165586,ID5172837975,2019-12-11,Bakers,"[('iAssist Line', 1), ('Toshika 750', 1), ('Thunder line', 1), ('pearTV', 2)]",21345.0,56.32,-37.8113585,145.0017717,10,19266.82,Summer,False,0.5948,quizás quisiste decir: quizás quisiste decir: el celular presenta inconvenientes con la cámara frontal the cell has disadvantages with the front camera,False
ORD392182,ID6200183408,2019-04-17,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850.0,78.12,-37.820463,144.9512264,0,13928.12,Autumn,True,0.9411,five stars excellent product,True
ORD165556,ID0571731202,2019-06-27,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770.0,80.44,-37.82452120000001,144.9460841,25,5157.94,Winter,True,1.3203,five stars came in perfect condition,True
ORD492458,ID5402876538,2019-10-26,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675.0,74.74,-37.8210595,144.97708500000005,0,4749.74,Spring,False,0.7171,great phone upgraded from my note 2 great phone upgraded from my note 2! i like that the stylist securely fits the opening more easily than the 2.,True
ORD209325,ID3345061639,2019-12-28,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 1)]",10865.0,64.37,-37.8254649,144.957204,10,9842.87,Summer,False,1.328,one star not happy at all its too small and it doesnt even have 3g,False
ORD421454,ID3144850932,2019-10-06,Bakers,"[('Toshika 750', 2), ('iStream', 1), ('iAssist Line', 2), ('Universe Note', 1)]",16690.0,87.44,-37.8154092,144.9867699,0,16777.44,Spring,False,0.9575,false advert i ordered new i got used,False
ORD046044,ID2189158026,2019-03-21,Thompson,"[('Thunder line', 2), ('iAssist Line', 1)]",6585.0,79.78,-37.808648,144.9549755,10,6006.28,Autumn,True,0.8272,very easy set up. really enjoying it,True
ORD111779,ID1390338434,2019-07-03,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350.0,49.14,-37.8133019,144.9653553,10,18364.14,Winter,False,0.6952,check with your carrier not compatible with my carrier. description lacked critical details for buyers to make an informed decision,False
ORD104855,ID0259159793,2019-06-02,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2)]",13090.0,76.24,-37.8216615,144.9630736,0,13166.24,Winter,True,0.664,five stars great product and great seller.... you have my vote....,True
