order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD320447,ID0575524480,2019-09-01,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('Olivia x460', 2), ('pearTV', 2)]",19730.0,78.38,-37.8200775,144.9814498,0,19808.38,Spring,False,1.0593,"no flaws amazing. just astonishing picture, 3 cameras, 8 core processors. this phone is a beast",True
ORD206446,ID2180815093,2019-06-10,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540.0,76.39,-37.8171331,144.9606427,25,19981.39,Winter,True,0.8001,i am very satisfied. my purchase was worth the money. i am very satisfied.,True
ORD005256,ID3240572175,2019-05-13,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Candle Inferno', 2)]",7630.0,67.94,-37.8057114,144.93090039999996,5,7316.44,Autumn,True,1.6194,one star please throw this cell phone in trash all of them worthless phone ever made,False
ORD126332,ID0595588199,2019-06-25,Bakers,"[('Candle Inferno', 1), ('iStream', 1)]",580.0,65.94,-37.8035819,144.98226780000005,0,645.94,Winter,True,1.3453,it was a waste of time and money the phone broke in a week. it was a waste of time and money.,False
ORD286706,ID0664372085,2019-05-28,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175.0,75.96,-37.820764,144.9671687,0,10250.96,Autumn,True,0.3197,"well... i returned it because the fingerprint reader didn't work well but everything else about it led me to believe it was a bargain. hence the high rating for a product i didn't keep. if you don't give a hoot about unlocking your phone with a finger, this may be a good deal for you.",True
ORD474318,ID0202774098,2019-04-26,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",7995.0,66.87,-37.8081468,144.9342466,10,7262.37,Autumn,False,1.2351,powerful and stylish the universe s10 has brought back the joy and extended the usability of a smart phone in 2019.,True
ORD227270,ID3094966836,2019-09-02,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Thunder line', 2)]",15770.0,80.94,-37.8004668,144.9486426,15,13485.44,Spring,False,1.3658,"best value for money! we have the phone for a month. the phone is large but not too large, it is slim and light. the screen has a crisp color quality to it, the sound quality is excellent, the battery is small but lives through the day. excellent quality and best bung for the buck ever!",True
ORD370805,ID3215102053,2019-05-25,Thompson,"[('iStream', 2), ('Universe Note', 1)]",3750.0,77.89,-37.8117896,144.95317519999998,25,2890.39,Autumn,True,0.5459,tus best but the best phone that i buy. it works with my sim from perú. so fast and smart.,True
ORD287450,ID0781137162,2019-11-12,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",14260.0,105.42,-37.8029094,144.9482045,10,12939.42,Spring,True,1.0915,excellent cheap phone! excellent cheap phone!,True
ORD196055,ID3144992698,2019-05-03,Bakers,"[('Toshika 750', 2), ('Thunder line', 1)]",10820.0,63.1,-37.8147169,144.9872762,25,8178.1,Autumn,True,0.875,one star never worked from day one.,False
ORD270051,ID6197211593,2019-04-07,Thompson,"[('Candle Inferno', 2), ('iStream', 2)]",1160.0,67.48,-37.8159474,144.9326379,10,1111.48,Autumn,False,1.3204,you get lower price from google store good.,True
ORD244416,ID0591426700,2019-02-08,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 2), ('pearTV', 2)]",25105.0,55.25,-37.8188115,144.9625514,0,25160.25,Summer,False,0.616,"two stars this device has problems charging, sofware and i can't return it. don't buy",False
ORD186614,ID4305737095,2019-05-02,Bakers,"[('Thunder line', 1), ('Toshika 750', 2), ('Universe Note', 1)]",14270.0,67.03,-37.81274310000001,145.0125292,25,10769.53,Autumn,True,1.5516,worst alcon i ever bought anytime you took a picture on silent it still made a noise and they didn’t tell me that very disappointed,False
ORD359066,ID0702451855,2019-02-26,Thompson,"[('Thunder line', 1), ('Universe Note', 2)]",9080.0,80.89,-37.8044144,144.9421387,25,6890.89,Summer,True,1.0165,"have to reboot everytime not happy with it it keeps powering off , have to reboot everytime not happy with it",False
ORD389424,ID0233274930,2019-06-02,Nickolson,"[('pearTV', 2), ('Universe Note', 1), ('Alcon 10', 1)]",25020.0,80.33,-37.8079891,144.975727,10,22598.33,Winter,True,1.2996,we like it!! would buy again.still learning about it's features. good value,True
ORD010882,ID0207085717,2019-09-29,Bakers,"[('Candle Inferno', 1), ('pearTV', 2), ('Universe Note', 1)]",16500.0,108.39,-37.814424,145.0149411,5,15783.39,Spring,True,1.802,"great phone! if you're looking for a great budget ... great phone! if you're looking for a great budget friendly phone, can't go wrong here! great build quality and features. however once i updated to android m, i lost some key features such as lucentrola assist. :( boo!",True
ORD002575,ID0387153057,2019-10-26,Thompson,"[('Thunder line', 2), ('pearTV', 2)]",16980.0,105.06,-37.800178,144.94856299999995,5,16236.06,Spring,True,1.3971,purchased this for my nephew. he loved it and can't stop playing with it.,True
ORD263522,ID3106294933,2019-05-27,Thompson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Universe Note', 1), ('Candle Inferno', 2)]",15710.0,83.06,-37.8063974,144.93179469999995,5,15007.56,Autumn,True,1.5141,"great phone - continues to work well phone has worked well. purchased about 3 months ago and haven't had any issues. minor scratches on the home button (completely cosmetic, no issues), but otherwise looks brand new. works with a prepaid plan - boom mobile on the verizon network.",True
ORD347766,ID0634780047,2019-08-05,Thompson,"[('pearTV', 2), ('Toshika 750', 2)]",21260.0,75.32,-37.8129499,144.93928789999995,10,19209.32,Winter,True,0.685,five stars awesome,True
ORD041946,ID0634783910,2019-09-19,Thompson,"[('Universe Note', 1), ('iStream', 2), ('pearTV', 2)]",16370.0,86.22,-37.8134727,144.9375948,10,14819.22,Spring,True,0.8379,"decepcionado met on-time delivery, but i am not satisfied that acquired the phone with the feature released, since i am venezuelan, to insert the sim card not accepted, asking me for a pin code in order to access the system or record the phone , which is not shipped with the package and therefore i could not give my phone use. locked.",False
ORD316515,ID0641027023,2019-03-03,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Universe Note', 2), ('Thunder line', 2)]",13350.0,77.83,-37.8092158,144.9372023,25,10090.33,Autumn,True,0.9492,thumbs up for the price...this phone is great. sending it to africa,True
ORD220438,ID3115762667,2019-11-14,Thompson,"[('Thunder line', 1), ('iAssist Line', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",9950.0,104.72,-37.805473600000006,144.95798,10,9059.72,Spring,True,1.2503,"reviews said average battery life so no surprises. nothing to dislike about this phone or the delivery. 64gb is nice, no concerns about ""do i have enough room for this app ""? processor seem to be fast. sound quality leaves something to be improved.",True
ORD213214,ID2383211220,2019-08-09,Nickolson,"[('Universe Note', 1), ('Thunder line', 2), ('Olivia x460', 1)]",9035.0,50.34,-37.8134999,144.9655868,15,7730.09,Winter,False,0.6657,"do not recommend battery dying very fast, if in usage battery will last 1 hour and stand by only 6 hours.",False
ORD487738,ID0588236709,2019-01-01,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",9995.0,92.52,-37.8112798,144.97345149999995,5,9587.77,Summer,True,0.8836,five stars best phone ever. rugged loud wish they still made these.,True
ORD039109,ID3191033046,2019-10-30,Nickolson,"[('iStream', 2), ('Toshika 750', 1)]",4620.0,101.43,-37.8117793,144.96705480000003,10,4259.43,Spring,True,0.7898,"excellent- love this phone phone works well- looks brand new. i love the large, clear screen and android os. i came from an alcon 8. so far, the z3 has fewer glitches and runs smoothly. i had to get a new sim card from sprint- i couldn't transfer the one from the alcon 8- it locked for some reason.",True
ORD308456,ID2768616792,2019-01-07,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",20755.0,68.14,-37.8180701,144.9668782,0,20823.14,Summer,False,0.2422,"four stars very good phone, except the lacks of gyro sensor and hdmi output",True
ORD219097,ID0746341027,2019-10-03,Bakers,"[('iAssist Line', 2), ('Toshika 750', 2), ('Alcon 10', 2), ('Lucent 330S', 2)]",33450.0,76.81,-37.8032039,144.99634519999995,25,25164.31,Spring,False,0.7624,works great. had a defective usb cable but they took ... works great. had a defective usb cable but they took care of it no porblem.,True
ORD088955,ID0257505811,2019-01-04,Thompson,"[('Olivia x460', 2), ('Toshika 750', 2), ('pearTV', 1), ('iStream', 2)]",17700.0,90.9,-37.7995101,144.9631204,5,16905.9,Summer,True,2.0347,one star my phone is not inside the phone the box was open i need ur reply about this matter,False
ORD392311,ID0634780107,2019-02-09,Thompson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Lucent 330S', 1)]",7775.0,91.2,-37.812917,144.9392148,25,5922.45,Summer,True,0.6912,five stars excellent item!,True
ORD379236,ID4313862238,2019-09-06,Bakers,"[('Lucent 330S', 1), ('pearTV', 1), ('Thunder line', 2)]",11900.0,78.15,-37.8182775,144.9933897,25,9003.15,Spring,False,0.936,loved bought them for my teen boys.,True
ORD284610,ID1458418093,2019-11-20,Bakers,"[('Thunder line', 1), ('Lucent 330S', 2), ('pearTV', 1), ('Olivia x460', 1)]",12175.0,84.94,-37.8196142,145.0099096,25,9216.19,Spring,False,1.677,super mejor versión de lucent,True
ORD124239,ID0282854647,2019-07-12,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125.0,87.14,-37.7997219,145.0186542,5,19205.89,Winter,True,2.3562,smart phone....cool i so much like dis....it small on my hand and i love it bcos it look so smart,True
ORD479374,ID4294474624,2019-04-19,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Universe Note', 1)]",29990.0,67.99,-37.805401,144.97370769999995,25,22560.49,Autumn,False,1.5135,liberados de fabrica perfecto,True
ORD291747,ID0579511826,2019-05-18,Thompson,"[('iStream', 1), ('Candle Inferno', 1)]",580.0,60.79,-37.81363820000001,144.94808469999995,25,495.79,Autumn,False,0.1397,"learning all the aps that are on the candle, the games and all the free books.",True
ORD166472,ID5332193019,2019-04-18,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760.0,66.35,-37.8175479,144.9334805,10,9750.35,Autumn,True,1.3124,disappointed was damaged,False
ORD007963,ID0595594353,2019-04-19,Nickolson,"[('iStream', 2), ('Toshika 750', 1)]",4620.0,63.9,-37.8109951,144.9668493,5,4452.9,Autumn,True,0.8787,2nd phone i bought and volume doesn't work when receiving ... 2nd phone i bought and volume doesn't work when receiving or making calls. had to return 1st one and now stuck with this. don't buy phones from here,False
ORD117627,ID0529205569,2019-11-26,Thompson,"[('Thunder line', 2), ('iAssist Line', 1), ('Lucent 330S', 2), ('Olivia x460', 1)]",10270.0,107.52,-37.8235601,144.9356707,5,9864.02,Spring,True,1.5727,battery life is not so good but great phone best phone for the money,True
ORD240614,ID0664380024,2019-11-04,Nickolson,"[('Universe Note', 1), ('pearTV', 2), ('Lucent 330S', 2)]",18530.0,72.43,-37.8209796,144.96596680000005,15,15822.93,Spring,False,0.4121,i love it it is awesome,True
ORD272876,ID0309346714,2019-02-26,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 2), ('pearTV', 2), ('Candle Inferno', 1)]",33410.0,70.41,-37.81406120000001,144.9999996,5,31809.91,Summer,False,0.6169,pretty awesome phone has more cool feature than i can handle lol,True
ORD240109,ID3427761887,2019-10-08,Bakers,"[('Universe Note', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",8125.0,85.83,-37.8055058,144.99788600000005,15,6992.08,Spring,True,0.5517,one star west money,False
ORD303694,ID6167344553,2019-06-19,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2), ('Toshika 750', 1), ('Lucent 330S', 2)]",20090.0,76.12,-37.814129,144.9713601,25,15143.62,Winter,True,0.522,great it is exactly that i needed. the cells works pretty well,True
ORD303438,ID2204643308,2019-03-22,Bakers,"[('Thunder line', 2), ('iStream', 1)]",4510.0,68.38,-37.7990439,144.97833459999995,15,3901.88,Autumn,False,1.9223,i love it its awesome!!!,True
ORD320780,ID3161948921,2019-12-28,Thompson,"[('pearTV', 1), ('Toshika 750', 2)]",14950.0,82.81,-37.8089164,144.9573385,10,13537.81,Summer,True,0.9953,one star the screen had a block line close to the home button,False
ORD230688,ID0412776177,2019-09-04,Bakers,"[('Olivia x460', 2), ('pearTV', 2)]",15070.0,96.7,-37.8123649,144.99563419999996,25,11399.2,Spring,True,0.266,looks and works as new looks like a new one. came in new packaging. was previously verizon but i activated with at&t. everything works perfectly including wifi calling. excellent price. i am very happy with this phone!,True
ORD158987,ID0332544825,2019-11-23,Thompson,"[('Toshika 750', 2), ('Universe Note', 2)]",15540.0,78.8,-37.8055089,144.9431064,15,13287.8,Spring,False,0.8703,"excellent! great phone, love the underwater photography ability =)",True
ORD296698,ID4283908169,2019-02-23,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890.0,55.04,-37.8106531,145.00067769999995,10,2656.04,Summer,False,0.4845,"lucent crap! i received this lucent e4 plus end of september. three weeks later the ""fingerprint sensor"" stopped working. no one buys a smartphone to last only three weeks. considering a complaint to the ftc.",False
ORD393417,ID0136509258,2019-07-10,Nickolson,"[('iStream', 1), ('Toshika 750', 2), ('Lucent 330S', 2), ('iAssist Line', 2)]",15700.0,64.47,-37.8173094,144.96132340000003,5,14979.47,Winter,False,0.7375,hype it was time to upgrade from my htc evo after 4 years. there are a few + and - but overall good choice. glad i did not wait for the s5 because the differences are not that much for my purposes.,True
ORD211093,ID1496842667,2019-02-02,Bakers,"[('Universe Note', 1), ('Candle Inferno', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",15410.0,86.8,-37.8252737,144.9886194,5,14726.3,Summer,True,1.7973,not the best not the best,False
ORD246036,ID0145246066,2019-02-05,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810.0,92.86,-37.81645579999999,144.96084319999997,0,9902.86,Summer,True,0.8019,great for use without data plan used it on at&t without data plan. good for someone looking for voice only. it has wifi and can connect to internet. guess it should work on any network in us.,True
ORD484795,ID0302820534,2019-08-28,Bakers,"[('Toshika 750', 1), ('Thunder line', 2), ('Alcon 10', 2)]",26580.0,63.57,-37.8157766,144.99506019999995,5,25314.57,Winter,False,0.6436,"i love my candle. i won't be without one. i've even bought an extra one, just in case. i believe it's the best tablet on the market.",True
ORD472807,ID0554206048,2019-01-09,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 2)]",4910.0,102.54,-37.8002664,144.9356903,10,4521.54,Summer,True,1.7056,"great battery life. love the camera, great photos.",True
ORD401106,ID3144992711,2019-09-19,Bakers,"[('Toshika 750', 1), ('Universe Note', 2), ('iAssist Line', 1)]",13445.0,100.29,-37.8139879,144.9897168,10,12200.79,Spring,True,0.6578,five stars excellent product and service,True
ORD470033,ID2190478926,2019-04-26,Nickolson,"[('Alcon 10', 1), ('Universe Note', 1)]",12400.0,78.85,-37.8141907,144.9630638,5,11858.85,Autumn,True,0.7522,amazing! worth every penny! just hope i don't drop it!,True
ORD247988,ID0611991925,2019-06-26,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655.0,79.51,-37.80255620000001,144.9543122,25,2070.76,Winter,True,1.2939,do you know a graduate? for a recent high school graduate this was a great present. he can use it to job search and to keep his upcoming college schedule in order.,True
ORD439025,ID0477078776,2019-08-13,Nickolson,"[('Universe Note', 1), ('pearTV', 1), ('Olivia x460', 2), ('Lucent 330S', 1)]",13440.0,80.16,-37.8068607,144.9742988,0,13520.16,Winter,True,1.3713,"i have had a candle for some time and was curious about the oasis. it did not disappoint. it is very compact, even with the cover, and fits in a coat pocket. i really enjoy the size and the redesign which brings back hard buttons. great device for home or on the go.",True
ORD183938,ID2569100354,2019-12-26,Bakers,"[('Thunder line', 1), ('pearTV', 1), ('Alcon 10', 1)]",17440.0,99.31,-37.823322,144.9938042,10,15795.31,Summer,True,1.4887,"awesome phone under $300 great battery life, display and features for a very low price.",True
ORD121839,ID4716795443,2019-01-23,Thompson,"[('pearTV', 1), ('Candle Inferno', 2), ('iStream', 2)]",7470.0,93.13,-37.819142,144.9532921,0,7563.13,Summer,True,0.9044,"it came un a great condition , well package and everything that was said to be inside was. overall it's a great phone ,",True
ORD242513,ID0332549406,2019-02-22,Thompson,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090.0,89.87,-37.8084919,144.94879609999995,25,8407.37,Summer,True,0.4896,great black friday deal for a mediocre tablet. android os though!,True
ORD429850,ID0710002107,2019-09-16,Thompson,"[('Thunder line', 1), ('iAssist Line', 1), ('pearTV', 1)]",10715.0,103.78,-37.8134576,144.9354636,0,10818.78,Spring,True,1.0243,"the camera is verry good fantastic camera, fast processor and nice design",True
ORD376812,ID0634783576,2019-04-27,Thompson,"[('iStream', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",3980.0,65.54,-37.8124005,144.93669219999995,15,3448.54,Autumn,True,0.9131,phone screen issue the phone screen had a issue with touch,False
ORD004380,ID1492410194,2019-10-31,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",7680.0,84.25,-37.8036436,144.9633913,10,6996.25,Spring,False,1.7503,perfect for a kid who loses his phone all the time i buy these for my son who can't keep up with his phone. with at&t we just go get a new sim card and he is back up and running.,True
ORD362654,ID2642814897,2019-11-07,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",10900.0,78.17,-37.821381,144.9444542,0,10978.17,Spring,False,0.9962,you have to switch to an international carrier for us buyers i loved it the screen is so bug and the oled screen is a dream perfect phone just have to use cdma carriers for american/international buyers,True
ORD240114,ID2277912673,2019-07-18,Thompson,"[('pearTV', 2), ('Olivia x460', 2)]",15070.0,69.47,-37.821611,144.9362424,10,13632.47,Winter,False,1.3771,mainly use it for the music but i’m learning more all the time.  really nothing bad to say about it,True
ORD291658,ID0107155978,2019-11-12,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 2), ('Thunder line', 2)]",14225.0,115.49,-37.83265120000001,144.9903468,5,13629.24,Spring,True,2.4066,this tablet exceeds its reviews. its easy to use and the screen is great.,True
ORD179136,ID2005895268,2019-11-30,Nickolson,"[('iAssist Line', 2), ('iStream', 1)]",4600.0,82.13,-37.8033985,144.96640390000005,10,4222.13,Spring,False,1.7141,great value! one of the best values in mobile phones these days...,True
ORD455969,ID0844495873,2019-12-22,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('iStream', 1), ('Candle Inferno', 2)]",7820.0,93.21,-37.81956339999999,144.952704,25,5958.21,Summer,True,0.9132,excellent thank you.,True
ORD001548,ID0579384316,2019-06-19,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iAssist Line', 1), ('iStream', 1)]",7055.0,68.47,-37.8252475,144.94479740000003,15,6065.22,Winter,False,1.4139,you cannot get a better tablet for the price and best buy had it on sale.,True
ORD442424,ID0579490936,2019-10-15,Thompson,"[('Thunder line', 1), ('Alcon 10', 1)]",11130.0,73.44,-37.8151395,144.95044099999996,15,9533.94,Spring,False,0.4041,workhorse so durable. my husband loves the fact that this will stand up to a rough day with him. very rugged.,True
ORD216000,ID0579486162,2019-05-20,Thompson,"[('Thunder line', 2), ('Olivia x460', 1)]",5585.0,75.12,-37.8148863,144.9494674,25,4263.87,Autumn,True,0.3243,just as promised this phone functions perfectly and exactly how it would if it was bought directly from pear,True
ORD446512,ID2272185967,2019-06-01,Bakers,"[('Universe Note', 2), ('Thunder line', 2)]",11260.0,72.5,-37.8220205,145.0141651,15,9643.5,Winter,False,2.1363,recommend this product just what we ordered great phone on time delivery..,True
ORD314098,ID3967630059,2019-07-20,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Universe Note', 2)]",20300.0,74.29,-37.8172204,144.9521554,10,18344.29,Winter,True,0.6755,five stars ok!,True
ORD418198,ID3967630108,2019-07-06,Thompson,"[('Thunder line', 2), ('iAssist Line', 1), ('iStream', 2), ('Candle Inferno', 2)]",7745.0,65.14,-37.8189045,144.9527167,5,7422.89,Winter,False,0.8531,great phone best phone in his price range +++++,True
ORD310493,ID0577522376,2019-12-02,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350.0,55.07,-37.8231165,144.97087019999995,0,20405.07,Summer,False,0.5165,the first one quit working shortly after i got it. the next one becomes unresponsive to my voice at times and the only way to get it to work is through the app. i am not sure if it just this line or they are all this way.,False
ORD332815,ID4520380496,2019-03-22,Thompson,"[('Olivia x460', 1), ('Lucent 330S', 2), ('Alcon 10', 1)]",12635.0,65.2,-37.8093427,144.95529530000005,25,9541.45,Autumn,False,0.8129,"😍 bought as xmas gift for my wife, she likes it",True
ORD110148,ID3121558871,2019-01-31,Bakers,"[('iAssist Line', 2), ('iStream', 2)]",4750.0,71.25,-37.8048062,144.9981236,5,4583.75,Summer,False,0.6312,great worked great but now we can't use it due to verizon & cell co. regulations,True
ORD480609,ID4787333389,2019-07-08,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",15360.0,59.41,-37.8163863,144.9671254,15,13115.41,Winter,True,0.3255,beware of this phone's battery the battery started not holding a charge for very long then the battery inflated,False
ORD048420,ID3215192032,2019-11-19,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125.0,75.45,-37.8088537,144.9469016,25,15169.2,Spring,False,0.4254,great product at a great price.,True
ORD165619,ID6167266608,2019-09-06,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",7135.0,60.39,-37.8145284,144.9659573,25,5411.64,Spring,False,0.5521,"screen comes off the screen started coming apart a month after i started using the phone, even with a protective case. i'm constantly hearing weird clicks and pops. the calls that come through are not clear.",False
ORD266757,ID0294623059,2019-01-14,Nickolson,"[('Thunder line', 2), ('pearTV', 1), ('Candle Inferno', 2), ('Alcon 10', 2)]",29430.0,77.73,-37.8194441,144.962563,10,26564.73,Summer,True,0.6217,"horrible service this phone gets the worst reception of any phone i've ever owned.. same plan, same carrier for years!.. battery life sucks also, everything else about it is great... when i have service",False
ORD132953,ID4884445069,2019-04-01,Thompson,"[('iAssist Line', 1), ('pearTV', 2), ('Universe Note', 1)]",18295.0,71.75,-37.80015570000001,144.93440880000003,15,15622.5,Autumn,False,1.7836,"great purchase, for price though really good phone for price.",True
ORD086983,ID3144992689,2019-11-19,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2)]",3310.0,103.12,-37.814464,144.9854415,10,3082.12,Spring,True,0.9943,lucent g7 excellent in every way but 2 things. screen brightness and battery life. had to keep phone near 100 brightness all the time. phone has to be charged 2-3 times a day. went with lucent g7 power instead. way better.,True
ORD253985,ID1459448710,2019-11-09,Bakers,"[('iStream', 2), ('pearTV', 2), ('Universe Note', 2), ('Alcon 10', 2)]",37720.0,81.56,-37.819384,145.00835969999997,5,35915.56,Spring,False,1.5572,excellent phone! i don't have problem i love excellent phone! i don't have problem i love :),True
ORD193600,ID4061053453,2019-02-26,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 1)]",11605.0,87.01,-37.8097638,144.9932051,10,10531.51,Summer,True,0.1801,"love it!! it is so handy and easy to use. got it for my classroom, but i many need to just get another one.",True
ORD057375,ID0710001161,2019-02-03,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",18460.0,93.52,-37.8137364,144.936811,25,13938.52,Summer,True,0.9098,"best buy i've made on digico functions properly, no issues with the software. hardware had minimal damages to edges of the phone. nothing outstanding or anything worthy of notice. i don't know what else to say. this was a great purchase for a great price.",True
ORD291014,ID4637139145,2019-11-15,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",13590.0,73.34,-37.8085721,144.94768190000005,15,11624.84,Spring,False,0.4597,easy to use as a tablet and easy to use as a ebook reader,True
ORD394318,ID0248969230,2019-10-21,Bakers,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910.0,68.7,-37.7993166,144.98210859999998,10,6287.7,Spring,False,1.657,two stars phone don't came with charger cable,False
ORD359718,ID3731246955,2019-11-01,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 1)]",2880.0,109.66,-37.8194497,145.0117762,10,2701.66,Spring,True,1.7956,very nice i have had it for a while now with no problems.. great deal!,True
ORD118975,ID4740822068,2019-08-22,Thompson,"[('pearTV', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",9990.0,66.62,-37.8035731,144.9497003,10,9057.62,Winter,False,1.0391,"great quality at first, the scene got hot, but it works beautifully.",True
ORD081428,ID3215106495,2019-07-17,Thompson,"[('Universe Note', 1), ('iStream', 1)]",3600.0,60.43,-37.80854779999999,144.9533085,15,3120.43,Winter,True,0.7155,one star hate this darn phone it freezes alot,False
ORD350047,ID3185713658,2019-07-24,Bakers,"[('iStream', 2), ('Lucent 330S', 2)]",2760.0,81.26,-37.7989318,144.98739740000005,15,2427.26,Winter,True,1.4113,fell in love with this phone and once i finished researching it ... fell in love with this phone and once i finished researching it i made up my mind to purchase. love love love it.,True
ORD251706,ID0581734877,2019-10-22,Thompson,"[('iAssist Line', 2), ('Thunder line', 2)]",8810.0,86.27,-37.8049069,144.92556530000004,10,8015.27,Spring,False,2.0794,a great buy i spent $99.99 on this product and it's worth every single penny you have to buy a sim card if you hope to use it but it comes with the phone and the charger and yes you can play pokemon go on it,True
ORD470556,ID1725216511,2019-02-28,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",7285.0,82.45,-37.8026551,144.9651658,10,6638.95,Summer,False,1.8158,works great had phone since june works great!,True
ORD068503,ID1140238688,2019-12-29,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130.0,87.66,-37.8010278,145.0104513,5,7811.16,Summer,True,1.6698,phone is slow phone cliches a lot!,False
ORD434200,ID0571731180,2019-06-18,Thompson,"[('Candle Inferno', 1), ('iStream', 1)]",580.0,54.99,-37.8242325,144.9438579,25,489.99,Winter,False,1.3174,"worst phone ever worst phone ever!!! i purchased 2 and both broke moments out of the box, back cover & jack cover. screen problems to non functioning phone with in a month. i had one of them worked on and it was found to be full of cheep after market parts.",False
ORD474802,ID0356098768,2019-02-03,Bakers,"[('Thunder line', 2), ('Alcon 10', 2)]",22260.0,99.16,-37.8209454,144.99190430000004,15,19020.16,Summer,True,1.2535,amazing battery life the best phone i have ever bought the battery life on this phone is amazing,True
ORD223313,ID4162427915,2019-04-01,Nickolson,"[('Universe Note', 1), ('pearTV', 2)]",16070.0,75.1,-37.8196909,144.968279,25,12127.6,Autumn,True,0.1655,"works like new i got my phone for my mom who lives in the philippines. we put her local sim card in and it worked perfectly. the phone works like new. battery life is excellent. screen is good, camera is good, everything about it is good.",True
ORD471602,ID0582798802,2019-10-06,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",12625.0,102.12,-37.82357879999999,144.98048899999995,0,12727.12,Spring,True,1.1103,"great purchase looks like new, works as i expected great purchase for the money",True
ORD457701,ID5002595117,2019-08-15,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910.0,60.63,-37.8121238,144.9534288,10,6279.63,Winter,True,0.5626,"screen, battery, and the rest of the phone is weak batteries on these smartphones only last about a year before they can't hold a charge and you cannot change the battery. screen was totally trashed after a light impact from a small plastic stand for smartphones and tablets hit it. total waste of 1k",False
ORD184334,ID0571731102,2019-10-14,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070.0,66.73,-37.8241345,144.943471,25,6869.23,Spring,False,1.3145,"terrible phones had fingerprints on screen. one would not charge,other charged but displayed wrong time no matter what we did. no istruction manual,had no idea how to use. sent back for refund,and bought new instead.",False
